Ax,Ay,Az,Gx,Gy,Gz
0.5025012506253126,0.4998749061796348,0.7530647985989494,0.5005807768107854,0.4942009522646807,0.5005040375324834
0.5417708854427213,0.0865649236927696,0.6725043782837129,0.5263093639360273,0.391970280970403,0.4708059368296213
0.5015007503751875,0.2674505879409558,0.5826870152614462,0.5365488253658196,0.4745609292428973,0.510255158100354
0.3031515757878939,0.7060295221416064,0.6339754816112085,0.8362837260407765,0.6251983884751556,1.0
0.5027513756878439,0.4998749061796348,0.7525644233174882,0.500687165355704,0.4942619948724209,0.5004569475207981
0.5027513756878439,0.5001250938203654,0.7525644233174882,0.5006714686851422,0.4941556063275023,0.5005493834696618
0.5107553776888444,0.5051288466349764,0.6920190142606957,0.0,0.344051833894344,0.4737516786717128
0.7876438219109554,0.4663497623217414,0.7335501626219666,0.5266599229119068,0.9980466365523136,0.2619948724209498
0.2803901950975487,0.0480360270202652,0.9582186639979986,0.8008336676142804,0.0,1.0
0.2901450725362681,0.4130597948461347,0.6117087815861897,0.5078291504613077,0.4988715837940596,0.5113696217102395
0.5027513756878439,0.4998749061796348,0.7530647985989494,0.5006261227479638,0.4942166489352425,0.5005197342030452
0.5667833916958479,0.2631973980485365,0.8864148111083314,0.4703018992971379,0.6965728935940143,0.3462493677729912
0.5587793896948473,0.5686765073805355,0.597197898423818,1.0,0.4225526274482446,0.5067757294591625
0.5880440220110055,0.3777833375031275,0.923692769577183,0.0,0.4184017301219108,0.643237351099639
