Ax,Ay,Az,Gx,Gy,Gz,Label
0.362,0.423,0.914,16.931,-47.915,286.685,Yaw
0.285,0.244,0.744,82.688,6.160,286.685,Yaw
-0.571,-0.202,1.229,59.885,41.090,286.685,Yaw
0.004,-0.302,1.045,-34.458,-21.403,80.500,Yaw
-0.223,-0.319,1.060,-38.771,-25.253,-49.744,Yaw
-0.483,-0.491,0.911,-89.198,-49.000,-286.554,Yaw
-0.357,0.214,1.290,-114.923,22.085,-286.685,Yaw
0.127,0.911,1.180,-197.173,147.525,-286.685,Yaw
0.126,0.735,0.639,58.424,19.119,-284.025,Yaw
0.390,0.212,0.627,80.089,88.191,-222.714,Yaw
0.364,-0.284,1.248,101.526,-15.820,-116.786,Yaw
-0.101,-0.076,1.208,32.795,-14.394,-55.423,Yaw
-0.135,0.042,1.063,12.810,-1.960,-101.159,Yaw
0.173,0.165,0.950,24.010,-10.421,-92.033,Yaw
0.146,0.265,0.986,-1.470,-3.001,-7.919,Yaw
0.102,0.230,1.011,-7.648,1.794,35.438,Yaw
0.204,0.314,1.012,1.006,4.690,117.609,Yaw
0.349,0.437,1.014,8.496,2.398,237.370,Yaw
0.061,0.092,1.064,40.521,12.722,286.685,Yaw
-0.096,0.257,1.031,36.960,13.116,286.685,Yaw
-0.130,0.394,1.070,-7.744,-10.710,286.685,Yaw
-0.233,0.112,0.965,-43.601,-41.580,286.685,Yaw
-0.736,-0.130,1.100,0.831,-1.505,262.693,Yaw
-0.225,-0.021,1.045,-57.234,-41.256,-14.158,Yaw
-0.570,-0.196,1.093,-39.821,-5.670,-263.314,Yaw
-0.416,-0.084,0.979,-39.638,15.627,-286.685,Yaw
-0.040,0.263,1.004,-19.924,79.756,-286.685,Yaw
0.721,0.690,1.449,52.763,68.941,-286.685,Yaw
0.463,0.453,1.027,27.685,-20.781,-279.598,Yaw
0.076,0.447,0.960,20.230,-16.126,-143.981,Yaw
-0.345,0.109,1.036,-3.220,-2.957,-19.513,Yaw
-0.147,0.528,0.954,-10.797,8.391,95.410,Yaw
0.198,0.515,0.981,-24.631,26.434,284.349,Yaw
-0.061,0.205,1.383,19.591,-10.001,286.685,Yaw
0.125,0.211,1.002,10.430,-64.496,286.685,Yaw
0.162,0.355,0.579,29.654,-45.938,286.685,Yaw
-1.024,-0.410,1.342,51.721,28.017,286.685,Yaw
-0.734,-0.669,1.154,-2.669,-6.335,207.148,Yaw
-0.321,-0.273,1.012,-12.285,-4.506,-54.005,Yaw
-0.244,-0.144,1.134,-21.971,-12.145,-262.561,Yaw
-0.289,-0.067,1.018,-49.604,-8.470,-286.685,Yaw
-0.031,0.076,1.139,-102.716,16.573,-286.685,Yaw
0.014,0.220,0.959,-115.141,107.695,-286.685,Yaw
0.275,0.695,0.831,76.353,79.730,-286.685,Yaw
0.273,0.364,0.957,91.963,4.778,-250.057,Yaw
-0.137,0.171,1.469,39.445,-18.016,-9.336,Yaw
0.161,0.296,1.210,-48.475,18.427,31.369,Yaw
0.295,0.615,1.145,-49.647,-13.589,269.763,Yaw
-0.047,0.351,0.971,-13.396,-94.675,286.685,Yaw
-0.304,0.072,0.891,24.062,-91.306,286.685,Yaw
-0.158,0.172,0.877,61.976,-75.031,286.685,Yaw
-0.118,0.144,0.834,78.645,-13.519,286.685,Yaw
-0.672,-0.333,1.512,51.091,22.487,282.739,Yaw
-0.294,-0.518,1.009,-10.054,-13.676,58.809,Yaw
-0.013,-0.091,0.999,-6.746,-3.797,-15.382,Yaw
-0.157,-0.166,1.069,-2.380,-2.082,-90.335,Yaw
-0.203,-0.161,1.077,-25.699,-8.033,-220.701,Yaw
-0.218,-0.160,0.999,-36.803,-7.026,-286.685,Yaw
-0.130,0.120,1.021,-51.949,21.507,-286.685,Yaw
-0.110,0.156,0.955,-47.399,102.463,-286.685,Yaw
0.200,0.689,1.205,35.376,86.389,-286.685,Yaw
0.198,0.580,0.886,78.995,-30.739,-268.765,Yaw
0.038,0.321,1.139,13.948,-1.916,-104.125,Yaw
0.006,0.145,1.034,-13.930,2.520,5.084,Yaw
-0.101,0.388,1.052,-32.506,24.736,79.905,Yaw
0.073,0.456,1.042,-62.274,-7.927,259.350,Yaw
0.306,0.403,1.103,-13.597,-67.244,286.685,Yaw
0.077,0.201,0.888,36.584,-88.086,286.685,Yaw
-0.067,0.190,0.538,66.054,-27.904,286.685,Yaw
-0.280,0.053,0.893,73.535,6.571,286.685,Yaw
-0.612,-0.515,1.299,-9.984,-33.854,286.685,Yaw
-0.224,-0.262,1.046,-5.329,0.114,47.565,Yaw
-0.046,-0.254,1.139,-10.587,8.006,-186.410,Yaw
-0.063,-0.122,1.134,-32.191,-16.625,-286.685,Yaw
-0.164,-0.036,1.270,-74.751,-7.035,-286.685,Yaw
-0.338,-0.030,0.703,-104.571,63.919,-286.685,Yaw
-0.116,0.759,0.321,7.017,149.616,-286.685,Yaw
0.191,0.728,0.867,126.805,-40.276,-286.685,Yaw
0.208,0.638,1.108,85.321,-19.101,-198.870,Yaw
-0.094,0.087,1.052,-19.688,0.376,35.709,Yaw
-0.095,0.557,1.062,-21.569,22.356,154.149,Yaw
0.071,0.453,1.226,-4.699,-14.385,286.685,Yaw
0.336,0.434,1.016,15.724,-64.190,286.685,Yaw
-0.023,0.145,0.804,34.283,-39.270,286.685,Yaw
-0.563,-0.048,1.452,86.887,69.510,286.685,Yaw
-0.126,-0.448,1.085,-29.190,-48.554,276.509,Yaw
-0.208,-0.304,1.004,-23.634,-16.083,97.904,Yaw
0.047,0.096,1.054,-18.471,-2.257,13.379,Yaw
-0.134,-0.197,0.993,-16.669,6.580,-39.331,Yaw
-0.242,-0.176,0.989,-0.840,-2.039,-171.693,Yaw
-0.202,-0.184,1.126,-12.171,-14.289,-280.035,Yaw
-0.088,-0.089,1.071,-17.561,-14.052,-286.685,Yaw
-0.006,-0.095,0.839,-32.830,29.741,-286.685,Yaw
0.125,0.460,1.099,-5.399,81.410,-286.685,Yaw
-0.155,0.841,0.868,55.904,-19.959,-285.941,Yaw
-0.025,0.771,0.873,41.055,-39.515,-157.780,Yaw
0.101,0.044,1.124,-38.062,17.736,51.756,Yaw
-0.151,0.346,0.971,-7.543,7.122,119.805,Yaw
-0.041,0.449,1.116,25.576,-31.491,235.795,Yaw
0.016,0.297,1.116,21.140,-36.199,286.685,Yaw
0.036,0.215,0.890,39.708,-34.143,286.685,Yaw
-0.388,0.047,1.323,70.787,81.410,286.685,Yaw
-0.321,-0.489,1.080,-11.279,-37.205,286.685,Yaw
-0.053,-0.422,1.013,5.066,-19.521,285.267,Yaw
0.042,-0.376,0.951,-10.579,-5.766,211.934,Yaw
-0.017,-0.116,0.980,-44.896,9.205,29.566,Yaw
-0.282,-0.083,1.071,-15.479,-3.412,-137.235,Yaw
-0.240,-0.279,1.189,-23.695,-7.989,-260.811,Yaw
-0.210,-0.126,1.195,-99.802,-10.640,-286.685,Yaw
-0.194,0.125,0.712,-145.084,91.779,-286.685,Yaw
-0.042,0.975,0.881,45.019,138.224,-286.685,Yaw
0.247,0.941,0.647,113.216,-23.782,-285.740,Yaw
0.256,0.343,1.111,110.548,16.153,-151.812,Yaw
-0.151,-0.158,1.098,10.894,-15.584,-7.770,Yaw
-0.001,0.150,1.018,8.094,-2.791,0.569,Yaw
0.034,0.282,0.985,-16.327,15.382,63.298,Yaw
0.118,0.337,1.045,-47.819,32.725,163.135,Yaw
0.061,0.184,1.140,-17.290,-35.560,286.300,Yaw
0.041,0.024,1.151,-16.231,-53.865,286.685,Yaw
0.042,-0.218,0.832,-12.906,-55.650,286.685,Yaw
-0.122,-0.267,0.805,16.056,-41.344,286.685,Yaw
0.057,0.084,0.911,39.900,-6.597,66.378,Yaw
0.152,0.056,1.282,12.145,-0.333,2.039,Yaw
0.246,-0.024,1.036,-7.648,1.120,34.204,Yaw
0.242,-0.153,0.500,-8.969,-5.539,57.759,Yaw
0.234,0.177,1.097,-10.001,-15.365,31.806,Yaw
-0.318,0.030,1.272,-56.735,-13.606,-108.964,Yaw
-0.247,0.121,0.925,-56.709,25.086,-286.536,Yaw
-0.198,0.139,0.953,-34.370,75.635,-286.685,Yaw
-0.145,-0.071,0.824,10.124,76.624,-286.685,Yaw
0.042,-0.042,0.973,123.139,19.364,-281.172,Yaw
0.017,0.159,1.734,87.491,6.773,-190.619,Yaw
0.248,0.319,1.070,19.451,-26.040,-127.916,Yaw
0.450,0.116,1.029,-3.999,2.590,17.089,Yaw
0.612,0.408,0.893,-60.454,36.041,250.224,Yaw
0.579,0.521,1.008,-16.660,-48.186,286.685,Yaw
0.059,0.360,1.044,26.189,-53.252,286.685,Yaw
-0.382,0.380,0.906,49.577,-21.604,286.685,Yaw
-0.316,0.145,1.049,70.543,73.045,286.685,Yaw
-0.272,0.065,1.067,-36.514,-18.716,256.909,Yaw
0.014,0.214,0.985,-48.090,-30.030,128.301,Yaw
-0.119,0.159,0.951,-61.206,-37.546,-2.065,Yaw
-0.149,0.224,0.951,-9.905,-3.141,-68.442,Yaw
0.235,-0.043,1.049,8.986,4.673,-76.842,Yaw
0.292,-0.057,0.986,2.922,-1.741,-40.696,Yaw
0.243,0.077,0.947,6.886,-3.973,1.663,Yaw
0.107,0.143,0.988,26.451,11.471,23.844,Yaw
0.193,0.269,1.005,39.261,19.880,-95.979,Yaw
0.017,0.253,1.051,15.750,1.164,-185.299,Yaw
-0.432,0.048,0.973,21.630,0.805,-286.685,Yaw
0.314,0.037,1.112,30.914,-21.131,-286.685,Yaw
0.673,-0.092,0.943,-3.080,-38.001,-286.685,Yaw
0.643,0.130,0.995,-15.033,-17.325,-286.685,Yaw
0.131,0.146,0.896,-12.635,-8.102,-256.261,Yaw
-0.387,0.164,1.093,-9.887,7.787,-20.913,Yaw
0.064,0.066,1.030,-18.585,6.204,50.452,Yaw
0.052,0.149,0.942,-21.639,5.898,187.399,Yaw
0.030,0.489,1.075,-9.887,-16.791,286.685,Yaw
-0.006,0.366,1.124,49.236,-11.051,286.685,Yaw
0.157,0.172,1.026,44.109,90.974,286.685,Yaw
-0.198,-0.031,1.273,-17.448,21.770,286.685,Yaw
-0.172,-0.187,0.961,-42.131,-10.955,286.685,Yaw
0.099,0.315,0.944,-42.963,-25.034,177.660,Yaw
-0.142,0.128,1.082,-14.866,-8.085,-20.038,Yaw
-0.387,0.301,1.017,-5.836,-0.779,-153.965,Yaw
-0.249,0.398,1.095,-11.235,6.125,-286.685,Yaw
-0.067,0.192,0.992,2.013,-0.166,-286.685,Yaw
0.398,0.415,0.969,24.955,24.194,-286.685,Yaw
1.006,0.405,0.998,-7.070,40.950,-286.685,Yaw
1.087,0.111,1.120,16.905,-5.285,-286.038,Yaw
-0.116,0.143,1.209,21.385,-27.003,13.099,Yaw
-0.563,0.091,0.997,-19.897,5.267,34.702,Yaw
-0.579,0.070,1.015,-21.359,6.825,24.378,Yaw
-0.046,0.132,0.998,-43.103,16.958,80.342,Yaw
0.055,0.429,1.027,-31.868,-23.993,279.755,Yaw
0.060,0.163,1.038,-9.467,-62.318,286.685,Yaw
0.072,-0.023,1.037,0.157,-54.294,286.685,Yaw
0.396,0.111,0.756,18.427,-58.275,286.685,Yaw
0.234,0.236,1.023,71.838,-11.200,286.685,Yaw
-0.429,-0.133,1.310,39.917,14.927,286.685,Yaw
-0.364,-0.058,0.982,-14.184,-18.226,157.526,Yaw
0.050,-0.136,1.029,-1.312,-5.198,-36.347,Yaw
-0.276,0.033,1.077,-7.061,-0.184,-276.526,Yaw
-0.329,0.182,1.047,-29.584,-9.634,-286.685,Yaw
-0.205,0.345,0.963,-25.191,-4.077,-286.685,Yaw
0.103,0.298,0.956,-17.439,48.081,-286.685,Yaw
0.595,0.461,0.783,-11.900,61.101,-286.685,Yaw
0.424,0.178,0.788,114.730,-44.161,-223.107,Yaw
-0.283,-0.059,1.422,13.387,-12.460,-8.365,Yaw
-0.013,0.120,0.987,-22.829,13.711,5.705,Yaw
-0.003,0.334,0.955,-11.812,1.706,144.305,Yaw
0.249,0.391,1.185,12.976,-37.196,286.685,Yaw
0.240,0.187,1.269,9.529,-50.409,286.685,Yaw
0.079,-0.092,0.591,-0.613,-1.671,286.685,Yaw
-0.160,0.051,1.152,30.336,3.727,286.685,Yaw
-0.083,0.018,1.073,-22.802,-21.989,286.685,Yaw
0.083,-0.015,1.019,-13.151,-17.981,231.945,Yaw
-0.000,0.164,0.989,-9.686,-8.776,74.506,Yaw
0.117,0.009,1.024,-10.316,-4.130,0.368,Yaw
-0.147,-0.026,1.014,-4.427,-2.852,-16.721,Yaw
-0.342,0.061,0.902,-9.196,-3.832,-70.429,Yaw
-0.087,0.513,1.165,14.919,8.488,-283.964,Yaw
0.007,0.696,0.958,-9.940,10.701,-286.685,Yaw
0.418,0.187,0.979,10.771,15.304,-286.685,Yaw
0.679,-0.059,0.948,11.462,10.605,-286.685,Yaw
0.910,-0.273,1.080,16.231,4.673,-246.811,Yaw
0.286,-0.096,1.092,-1.006,2.669,-32.042,Yaw
0.075,0.011,1.003,-11.786,-1.102,-19.819,Yaw
-0.069,0.084,1.002,-13.108,1.251,-26.521,Yaw
-0.259,0.286,0.972,-12.101,-3.404,-14.219,Yaw
0.033,0.099,1.126,-13.991,-16.083,0.446,Yaw
-0.042,0.175,0.978,-30.240,-5.626,2.669,Yaw
0.093,0.178,0.823,-4.148,-9.844,46.778,Yaw
0.359,0.281,1.055,32.270,-30.170,247.992,Yaw
0.592,0.084,1.062,0.420,-18.296,286.685,Yaw
0.417,-0.323,0.728,-4.821,-11.261,286.685,Yaw
0.176,0.034,1.182,53.576,-14.525,286.685,Yaw
-0.386,-0.005,1.086,19.819,-32.961,286.685,Yaw
-0.252,0.681,1.026,7.919,-7.875,65.975,Yaw
0.132,0.229,1.025,-2.257,-3.132,-21.411,Yaw
-0.076,0.067,1.016,-8.015,-2.047,-27.090,Yaw
-0.275,0.434,1.009,-11.349,2.852,-140.980,Yaw
-0.298,0.529,0.886,-14.455,4.182,-282.179,Yaw
0.125,0.453,0.986,32.095,42.088,-286.685,Yaw
0.366,0.380,1.040,54.670,33.889,-286.685,Yaw
0.918,0.107,0.901,54.810,-7.858,-286.685,Yaw
1.308,-0.410,1.191,9.441,-18.392,-286.685,Yaw
0.548,-0.203,1.098,-22.575,-21.385,-251.011,Yaw
0.117,0.020,0.978,-20.081,-22.347,-239.619,Yaw
-0.318,0.160,1.037,18.769,-31.281,-233.721,Yaw
-0.460,0.082,0.983,13.948,-21.866,-139.169,Yaw
-0.320,0.131,0.994,-16.144,-8.514,-51.581,Yaw
-0.007,0.089,1.016,-16.301,-4.401,-33.976,Yaw
0.319,0.012,1.002,-15.417,-4.375,-4.751,Yaw
0.458,0.093,0.986,-32.874,4.935,70.586,Yaw
0.219,0.525,1.129,-101.045,41.667,201.014,Yaw
0.092,0.350,0.747,-106.960,-2.756,284.261,Yaw
-0.165,0.177,1.073,-22.733,-38.211,286.685,Yaw
0.127,0.173,1.228,-21.604,-67.384,286.685,Yaw
-0.341,0.514,0.930,-27.737,-86.082,286.685,Yaw
-0.442,0.560,0.924,6.878,-78.339,286.685,Yaw
-0.094,0.669,0.885,72.004,-61.145,286.685,Yaw
-0.160,0.130,0.864,106.558,-29.733,286.073,Yaw
-0.063,-0.270,1.118,45.614,-0.770,187.416,Yaw
0.081,-0.192,1.000,15.890,-6.151,123.287,Yaw
0.043,-0.306,0.983,0.280,-4.287,83.440,Yaw
-0.155,-0.677,1.023,-1.837,-4.489,59.798,Yaw
0.115,0.006,1.025,0.376,-3.640,-0.788,Yaw
-0.140,-0.238,0.988,-3.159,-3.237,-44.844,Yaw
-0.584,-0.176,1.119,-5.346,5.635,-177.914,Yaw
-0.268,0.456,1.041,-54.994,-11.462,-286.685,Yaw
0.461,0.643,0.979,-78.269,31.115,-286.685,Yaw
0.618,0.226,0.729,-48.064,98.175,-286.685,Yaw
0.587,-0.096,0.801,37.704,56.175,-286.685,Yaw
0.373,0.124,0.863,65.118,3.045,-276.500,Yaw
-0.390,0.056,1.026,2.957,-16.196,-80.036,Yaw
-0.404,0.202,1.051,-5.582,2.013,-27.781,Yaw
0.006,0.125,1.142,-39.156,22.505,16.494,Yaw
-0.051,0.130,0.825,-7.061,-7.656,192.894,Yaw
-0.211,0.112,1.070,32.436,-13.869,197.855,Yaw
-0.034,-0.040,1.064,17.710,4.235,23.511,Yaw
0.042,0.254,0.945,25.445,-3.675,-58.809,Yaw
0.108,0.194,1.064,32.498,-22.085,-170.161,Yaw
0.152,-0.033,1.063,35.368,-27.860,-243.810,Yaw
0.273,0.024,0.920,33.583,-27.160,-190.523,Yaw
0.110,0.168,0.963,-14.910,-16.695,-109.944,Yaw
-0.111,0.122,1.145,-56.429,8.663,-10.150,Yaw
-0.092,0.075,0.963,-66.386,39.699,14.455,Yaw
0.169,0.338,0.915,-42.236,11.340,124.329,Yaw
0.312,0.412,1.169,-31.378,-18.524,257.539,Yaw
-0.059,0.053,1.271,-48.912,-82.994,286.685,Yaw
-0.300,0.132,0.802,-30.222,-106.312,286.685,Yaw
0.001,0.401,0.528,54.749,-5.364,286.685,Yaw
-0.069,0.286,0.760,134.102,32.156,286.685,Yaw
-0.319,0.018,1.580,11.191,-111.379,286.685,Yaw
-0.331,-0.193,0.997,-11.200,-14.333,154.394,Yaw
-0.188,-0.035,0.992,-5.994,0.376,-42.044,Yaw
-0.184,-0.098,1.028,-1.986,5.705,-188.335,Yaw
-0.340,-0.110,1.127,-21.000,4.856,-286.685,Yaw
-0.037,0.276,1.085,-26.906,-5.066,-286.685,Yaw
0.225,0.380,0.981,-34.912,39.235,-286.685,Yaw
0.377,0.671,0.985,-39.585,62.475,-286.685,Yaw
0.412,0.489,0.788,17.789,56.464,-286.685,Yaw
-0.015,0.014,1.371,86.363,10.570,-107.065,Yaw
0.037,0.203,1.135,-7.429,2.170,0.035,Yaw
-0.096,0.114,0.958,-21.901,13.965,2.336,Yaw
0.006,0.378,0.991,-13.370,-5.941,164.246,Yaw
0.261,0.663,1.192,-5.845,-49.998,286.685,Yaw
0.035,0.320,0.578,9.030,-23.196,286.685,Yaw
-0.265,0.145,0.755,59.089,132.886,286.685,Yaw
-0.107,-0.224,0.870,25.007,-116.673,286.685,Yaw
-0.179,-0.374,0.976,-5.670,-42.166,286.685,Yaw
-0.080,-0.087,1.080,-54.959,12.819,90.134,Yaw
-0.224,-0.029,1.131,-40.075,17.964,-44.931,Yaw
-0.148,0.031,1.117,-15.278,4.874,-215.880,Yaw
-0.205,0.068,1.103,-66.929,1.540,-286.685,Yaw
-0.126,0.263,0.946,-87.124,34.720,-286.685,Yaw
0.042,0.364,0.810,-64.094,85.540,-286.685,Yaw
0.377,0.897,0.955,26.950,146.160,-286.685,Yaw
0.342,0.277,0.481,176.706,-90.309,-284.191,Yaw
-0.025,-0.008,1.776,60.191,15.960,-61.565,Yaw
0.045,0.043,1.114,-15.470,-0.201,1.418,Yaw
-0.071,0.150,1.098,-38.439,21.236,14.910,Yaw
-0.038,0.305,0.938,-59.062,21.700,111.895,Yaw
0.227,0.400,1.044,-31.211,-43.164,285.950,Yaw
0.360,0.453,1.144,-21.892,-67.366,286.685,Yaw
0.105,0.442,0.974,-19.749,-87.719,286.685,Yaw
-0.132,0.339,0.606,39.638,14.542,286.685,Yaw
-0.366,-0.136,1.395,69.230,-26.819,286.685,Yaw
-0.559,-0.092,1.329,70.543,-121.310,286.685,Yaw
-0.498,-0.153,1.150,-0.744,3.220,175.210,Yaw
-0.236,-0.197,1.121,-29.356,10.885,-42.403,Yaw
-0.481,-0.355,1.045,-37.083,15.785,-221.349,Yaw
-0.532,-0.220,0.874,-30.914,40.250,-286.685,Yaw
-0.008,0.260,1.029,-53.987,-12.556,-286.685,Yaw
0.049,0.594,0.826,-71.689,46.112,-286.685,Yaw
0.193,0.686,0.879,12.898,127.654,-286.685,Yaw
0.397,0.761,0.978,88.716,89.574,-286.685,Yaw
0.251,0.304,1.002,148.391,-49.219,-216.370,Yaw
-0.099,0.025,1.087,-44.249,14.709,5.364,Yaw
0.119,0.485,1.141,-68.705,38.859,116.200,Yaw
0.242,0.512,1.067,-82.600,24.378,247.258,Yaw
0.255,0.418,1.209,-34.239,-64.934,286.685,Yaw
-0.093,0.260,1.118,-66.570,-96.049,286.685,Yaw
-0.279,0.173,0.773,-102.323,-45.798,286.685,Yaw
-0.356,-0.045,0.562,-17.509,-58.756,286.685,Yaw
-0.243,-0.061,0.769,92.120,-53.681,286.685,Yaw
-0.224,-0.174,1.086,115.911,-36.050,229.583,Yaw
-0.170,-0.302,1.293,34.624,-49.420,31.124,Yaw
-0.445,-0.136,1.089,-4.034,-5.994,-42.333,Yaw
-0.421,-0.176,1.021,-9.940,14.114,-248.404,Yaw
0.129,0.121,1.169,-29.286,-0.306,-286.685,Yaw
0.224,0.281,1.077,-55.667,10.290,-286.685,Yaw
0.055,0.218,0.949,-65.546,25.681,-286.685,Yaw
0.141,0.173,0.861,-51.214,88.471,-286.685,Yaw
0.378,0.465,1.044,-1.461,94.308,-286.685,Yaw
0.306,0.399,0.757,51.607,7.613,-149.546,Yaw
0.208,0.108,1.164,50.269,4.060,20.458,Yaw
0.140,0.178,1.193,19.084,-32.847,154.333,Yaw
-0.006,0.139,1.173,-11.375,-46.638,245.079,Yaw
-0.102,0.280,1.002,-26.775,-64.225,286.685,Yaw
-0.122,0.316,0.805,-6.912,-53.603,286.685,Yaw
-0.229,0.223,0.778,37.748,-8.199,286.685,Yaw
-0.088,-0.018,0.926,83.991,-2.765,286.685,Yaw
-0.169,-0.255,1.212,31.325,-61.408,286.291,Yaw
-0.113,-0.158,1.013,-2.774,-18.935,186.261,Yaw
-0.100,-0.335,1.018,-9.870,1.558,98.726,Yaw
-0.144,-0.233,1.008,-4.594,1.050,-27.825,Yaw
-0.358,-0.326,1.001,-3.859,9.984,-177.152,Yaw
-0.019,0.123,1.156,8.820,3.098,-286.685,Yaw
-0.093,0.371,0.996,-38.859,-3.211,-286.685,Yaw
-0.177,-0.000,0.908,-49.612,19.714,-286.685,Yaw
0.248,0.204,0.976,-31.972,118.160,-286.685,Yaw
0.719,0.672,1.118,-15.802,30.503,-286.685,Yaw
0.183,0.548,1.146,128.091,-31.552,-232.960,Yaw
-0.200,0.072,1.118,30.415,-23.511,-64.978,Yaw
-0.134,0.190,1.036,-37.065,4.585,29.085,Yaw
0.139,0.398,1.232,-81.629,70.945,164.202,Yaw
0.223,0.494,1.176,-64.759,-16.931,285.705,Yaw
0.131,0.273,1.062,-21.464,-94.412,286.685,Yaw
-0.287,0.263,1.120,-24.719,-104.527,286.685,Yaw
-0.136,0.339,0.897,-27.632,-51.678,286.685,Yaw
-0.131,0.132,0.748,22.146,-39.104,286.685,Yaw
-0.550,-0.138,0.690,106.925,-9.144,286.685,Yaw
-0.232,-0.508,1.281,76.081,-37.222,169.068,Yaw
-0.365,-0.377,1.290,8.172,-17.211,-67.839,Yaw
-0.645,-0.175,1.019,4.541,3.789,-243.845,Yaw
0.085,0.306,1.210,-34.606,3.220,-286.685,Yaw
-0.093,-0.004,0.988,-99.575,5.530,-286.685,Yaw
0.119,0.212,0.783,-79.616,84.884,-286.685,Yaw
0.412,0.372,1.005,-52.658,108.115,-286.685,Yaw
0.569,0.808,1.150,62.895,21.429,-264.057,Yaw
-0.016,0.066,1.071,75.644,-0.788,-5.722,Yaw
-0.108,-0.235,1.175,32.034,2.599,15.855,Yaw
0.102,0.122,1.110,-4.847,-5.084,28.359,Yaw
0.314,0.571,1.301,-68.757,-34.055,182.525,Yaw
-0.023,0.281,0.929,-30.791,-83.335,286.685,Yaw
-0.170,0.220,0.927,19.171,-84.604,286.685,Yaw
-0.118,0.316,0.845,38.071,-34.641,286.685,Yaw
-0.038,0.106,0.942,27.808,-37.424,286.685,Yaw
-0.516,-0.238,0.816,100.975,-12.276,286.685,Yaw
-0.431,-0.589,1.198,49.910,-37.441,107.607,Yaw
-0.369,-0.374,1.044,-12.241,9.100,-45.509,Yaw
-0.215,-0.044,1.064,-5.801,12.722,-271.128,Yaw
-0.033,0.102,1.083,-30.931,-13.729,-286.685,Yaw
-0.249,0.114,0.893,-44.153,11.935,-286.685,Yaw
0.039,0.313,0.738,-40.276,63.228,-286.685,Yaw
0.599,0.775,0.747,-18.462,83.755,-286.685,Yaw
0.369,0.373,1.092,79.161,-38.395,-236.801,Yaw
-0.067,0.325,1.001,-19.031,9.616,34.361,Yaw
-0.429,-0.022,1.015,4.594,-2.266,8.479,Yaw
-0.168,0.267,1.005,-1.033,0.691,-2.310,Yaw
0.146,0.517,1.037,-46.900,28.770,132.615,Yaw
0.190,0.363,1.357,-7.665,-45.010,286.685,Yaw
0.225,0.095,0.912,26.233,-49.612,286.685,Yaw
-0.032,-0.025,0.911,31.745,-36.347,286.685,Yaw
0.184,0.417,0.904,15.356,-27.291,286.685,Yaw
-0.194,0.309,0.951,3.168,-9.511,286.685,Yaw
-0.335,0.027,1.184,33.101,6.536,286.685,Yaw
-0.418,-0.324,1.034,6.064,-11.725,273.997,Yaw
-0.001,-0.138,0.999,-5.320,-6.361,51.888,Yaw
-0.028,0.048,1.034,-10.229,-0.604,-87.168,Yaw
-0.274,0.155,1.071,-20.160,0.394,-180.556,Yaw
-0.275,0.226,0.990,-13.186,4.182,-286.685,Yaw
-0.045,-0.087,0.883,-15.601,8.663,-286.685,Yaw
0.321,-0.211,0.703,-17.264,60.314,-286.685,Yaw
0.961,0.426,1.202,-3.789,91.604,-286.685,Yaw
0.262,0.539,1.153,140.070,-114.853,-243.994,Yaw
-0.256,0.255,1.093,-2.004,5.653,-103.434,Yaw
-0.274,0.308,1.006,-27.510,10.701,105.166,Yaw
1.887,-0.916,0.400,-2.126,-78.006,286.685,Shake
0.577,0.927,0.986,-5.101,-41.519,286.685,Shake
-1.203,1.998,1.498,-120.129,-118.842,286.685,Shake
-1.999,1.998,1.276,-286.099,-239.645,286.685,Shake
-1.999,1.998,-1.112,70.770,282.074,-251.283,Shake
-0.565,1.948,0.010,286.685,159.355,-286.685,Shake
1.063,-0.078,1.397,243.740,-45.596,-286.685,Shake
1.999,-1.719,1.550,112.324,-86.546,-286.685,Shake
1.999,-1.999,0.466,-55.431,2.747,-283.780,Shake
1.999,-1.999,-0.600,-37.345,-7.682,104.037,Shake
1.999,-1.853,0.164,20.816,-73.561,286.685,Shake
1.167,-0.220,0.534,36.391,-48.632,286.685,Shake
-0.394,1.662,1.151,32.769,4.926,286.685,Shake
-1.999,1.998,1.358,-212.415,-220.167,286.685,Shake
-1.999,1.998,-0.562,-95.821,153.895,-76.186,Shake
-1.999,1.998,-0.744,141.321,232.881,-286.685,Shake
-0.093,1.113,0.540,283.115,115.106,-286.685,Shake
1.999,-1.542,1.967,180.163,3.596,-286.685,Shake
1.999,-1.999,1.246,-20.309,62.650,-272.003,Shake
1.999,-1.999,0.331,-169.523,-25.944,117.836,Shake
1.999,-1.951,0.068,-130.594,-84.368,281.671,Shake
1.078,-0.231,0.652,-87.168,-69.466,286.685,Shake
-0.718,1.976,1.480,-180.495,-165.979,286.685,Shake
-1.999,1.998,1.765,-286.685,-286.641,286.685,Shake
-1.999,1.998,0.228,-223.107,237.589,-136.736,Shake
-1.728,1.998,-0.503,204.137,285.469,-286.685,Shake
0.819,0.661,0.794,259.166,70.831,-286.685,Shake
1.999,-1.988,1.201,51.765,-32.804,-286.685,Shake
1.999,-1.999,0.118,-89.355,39.270,-233.809,Shake
1.999,-1.999,-0.546,-142.056,45.544,68.486,Shake
1.855,-1.801,-0.676,-114.231,-80.736,286.685,Shake
0.896,0.140,0.060,-45.526,-189.385,286.685,Shake
-1.092,1.998,1.419,16.240,-253.348,286.685,Shake
-1.999,1.998,1.944,-46.112,-162.785,281.207,Shake
